%       time         npart          tres             T             Z            N2            CO    A1CH3-C7H9        BIOOIL           rho
 9.30000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.51045E-02   4.47153E-01   5.37743E-01   3.06821E-01
 9.35000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.51501E-02   4.48503E-01   5.36346E-01   3.07368E-01
 9.40000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.51955E-02   4.49848E-01   5.34957E-01   3.07914E-01
 9.45000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.52407E-02   4.51186E-01   5.33574E-01   3.08459E-01
 9.50000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.52857E-02   4.52517E-01   5.32197E-01   3.09004E-01
 9.55000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.53305E-02   4.53843E-01   5.30826E-01   3.09548E-01
 9.60000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.53751E-02   4.55163E-01   5.29462E-01   3.10091E-01
 9.65000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.54194E-02   4.56476E-01   5.28105E-01   3.10634E-01
 9.70000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.54636E-02   4.57783E-01   5.26753E-01   3.11176E-01
 9.75000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.55075E-02   4.59084E-01   5.25408E-01   3.11718E-01
 9.80000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.55513E-02   4.60380E-01   5.24069E-01   3.12259E-01
 9.85000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.55949E-02   4.61669E-01   5.22736E-01   3.12799E-01
 9.90000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.56382E-02   4.62952E-01   5.21409E-01   3.13339E-01
 9.95000E-02             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.56814E-02   4.64230E-01   5.20089E-01   3.13878E-01
 1.00000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.57243E-02   4.65502E-01   5.18774E-01   3.14416E-01
 1.00500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.57671E-02   4.66768E-01   5.17465E-01   3.14954E-01
 1.01000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.58097E-02   4.68028E-01   5.16163E-01   3.15491E-01
 1.01500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.58520E-02   4.69282E-01   5.14866E-01   3.16028E-01
 1.02000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.58942E-02   4.70531E-01   5.13575E-01   3.16564E-01
 1.02500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.59362E-02   4.71774E-01   5.12290E-01   3.17100E-01
 1.03000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.59780E-02   4.73012E-01   5.11010E-01   3.17634E-01
 1.03500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.60196E-02   4.74244E-01   5.09736E-01   3.18169E-01
 1.04000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.60611E-02   4.75471E-01   5.08468E-01   3.18702E-01
 1.04500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.61023E-02   4.76692E-01   5.07206E-01   3.19235E-01
 1.05000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.61434E-02   4.77907E-01   5.05949E-01   3.19768E-01
 1.05500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.61843E-02   4.79117E-01   5.04698E-01   3.20300E-01
 1.06000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.62250E-02   4.80322E-01   5.03453E-01   3.20831E-01
 1.06500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.62655E-02   4.81522E-01   5.02213E-01   3.21362E-01
 1.07000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.63058E-02   4.82716E-01   5.00978E-01   3.21892E-01
 1.07500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.63460E-02   4.83905E-01   4.99749E-01   3.22421E-01
 1.08000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.63860E-02   4.85089E-01   4.98525E-01   3.22950E-01
 1.08500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.64258E-02   4.86267E-01   4.97307E-01   3.23478E-01
 1.09000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.64654E-02   4.87441E-01   4.96094E-01   3.24006E-01
 1.09500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.65049E-02   4.88609E-01   4.94886E-01   3.24533E-01
 1.10000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.65442E-02   4.89772E-01   4.93684E-01   3.25059E-01
 1.10500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.65833E-02   4.90930E-01   4.92487E-01   3.25585E-01
 1.11000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.66222E-02   4.92083E-01   4.91295E-01   3.26111E-01
 1.11500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.66610E-02   4.93231E-01   4.90108E-01   3.26635E-01
 1.12000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.66996E-02   4.94374E-01   4.88926E-01   3.27159E-01
 1.12500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.67381E-02   4.95512E-01   4.87749E-01   3.27683E-01
 1.13000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.67763E-02   4.96646E-01   4.86578E-01   3.28206E-01
 1.13500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.68145E-02   4.97774E-01   4.85411E-01   3.28728E-01
 1.14000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.68524E-02   4.98898E-01   4.84250E-01   3.29250E-01
 1.14500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.68902E-02   5.00016E-01   4.83093E-01   3.29771E-01
 1.15000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.69278E-02   5.01130E-01   4.81942E-01   3.30292E-01
 1.15500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.69653E-02   5.02240E-01   4.80795E-01   3.30812E-01
 1.16000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.70026E-02   5.03344E-01   4.79653E-01   3.31331E-01
 1.16500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.70398E-02   5.04444E-01   4.78516E-01   3.31850E-01
 1.17000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.70768E-02   5.05539E-01   4.77384E-01   3.32369E-01
 1.17500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.71136E-02   5.06630E-01   4.76257E-01   3.32886E-01
 1.18000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.71503E-02   5.07716E-01   4.75134E-01   3.33403E-01
 1.18500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.71868E-02   5.08797E-01   4.74016E-01   3.33920E-01
 1.19000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.72232E-02   5.09874E-01   4.72903E-01   3.34436E-01
 1.19500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.72594E-02   5.10946E-01   4.71794E-01   3.34951E-01
 1.20000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.72955E-02   5.12014E-01   4.70690E-01   3.35466E-01
 1.20500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.73314E-02   5.13078E-01   4.69591E-01   3.35980E-01
 1.21000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.73672E-02   5.14137E-01   4.68496E-01   3.36494E-01
 1.21500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.74028E-02   5.15191E-01   4.67406E-01   3.37007E-01
 1.22000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.74383E-02   5.16241E-01   4.66320E-01   3.37520E-01
 1.22500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.74736E-02   5.17287E-01   4.65239E-01   3.38032E-01
 1.23000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.75088E-02   5.18329E-01   4.64163E-01   3.38543E-01
 1.23500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.75438E-02   5.19366E-01   4.63090E-01   3.39054E-01
 1.24000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.75787E-02   5.20399E-01   4.62022E-01   3.39564E-01
 1.24500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.76135E-02   5.21428E-01   4.60959E-01   3.40074E-01
 1.25000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.76481E-02   5.22452E-01   4.59900E-01   3.40583E-01
 1.25500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.76825E-02   5.23473E-01   4.58845E-01   3.41092E-01
 1.26000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.77169E-02   5.24489E-01   4.57794E-01   3.41600E-01
 1.26500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.77510E-02   5.25501E-01   4.56748E-01   3.42107E-01
 1.27000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.77851E-02   5.26509E-01   4.55706E-01   3.42614E-01
 1.27500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.78190E-02   5.27512E-01   4.54669E-01   3.43121E-01
 1.28000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.78528E-02   5.28512E-01   4.53635E-01   3.43626E-01
 1.28500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.78864E-02   5.29508E-01   4.52606E-01   3.44132E-01
 1.29000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.79199E-02   5.30500E-01   4.51580E-01   3.44636E-01
 1.29500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.79533E-02   5.31487E-01   4.50559E-01   3.45140E-01
 1.30000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.79865E-02   5.32471E-01   4.49542E-01   3.45644E-01
 1.30500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.80196E-02   5.33451E-01   4.48529E-01   3.46147E-01
 1.31000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.80526E-02   5.34427E-01   4.47521E-01   3.46649E-01
 1.31500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.80854E-02   5.35399E-01   4.46516E-01   3.47151E-01
 1.32000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.81181E-02   5.36367E-01   4.45515E-01   3.47652E-01
 1.32500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.81507E-02   5.37331E-01   4.44518E-01   3.48153E-01
 1.33000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.81831E-02   5.38292E-01   4.43525E-01   3.48653E-01
 1.33500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.82154E-02   5.39248E-01   4.42536E-01   3.49153E-01
 1.34000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.82476E-02   5.40201E-01   4.41551E-01   3.49652E-01
 1.34500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.82797E-02   5.41150E-01   4.40570E-01   3.50151E-01
 1.35000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.83116E-02   5.42096E-01   4.39593E-01   3.50649E-01
 1.35500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.83434E-02   5.43037E-01   4.38619E-01   3.51146E-01
 1.36000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.83751E-02   5.43975E-01   4.37650E-01   3.51643E-01
 1.36500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.84067E-02   5.44910E-01   4.36684E-01   3.52140E-01
 1.37000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.84381E-02   5.45840E-01   4.35722E-01   3.52636E-01
 1.37500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.84694E-02   5.46767E-01   4.34763E-01   3.53131E-01
 1.38000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.85006E-02   5.47691E-01   4.33809E-01   3.53626E-01
 1.38500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.85317E-02   5.48611E-01   4.32858E-01   3.54120E-01
 1.39000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.85626E-02   5.49527E-01   4.31911E-01   3.54614E-01
 1.39500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.85935E-02   5.50440E-01   4.30967E-01   3.55107E-01
 1.40000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.86242E-02   5.51349E-01   4.30027E-01   3.55599E-01
 1.40500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.86548E-02   5.52254E-01   4.29091E-01   3.56091E-01
 1.41000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.86852E-02   5.53157E-01   4.28158E-01   3.56583E-01
 1.41500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.87156E-02   5.54055E-01   4.27229E-01   3.57074E-01
 1.42000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.87458E-02   5.54951E-01   4.26304E-01   3.57564E-01
 1.42500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.87760E-02   5.55842E-01   4.25382E-01   3.58054E-01
 1.43000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.88060E-02   5.56731E-01   4.24463E-01   3.58544E-01
 1.43500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.88359E-02   5.57616E-01   4.23548E-01   3.59032E-01
 1.44000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.88657E-02   5.58498E-01   4.22637E-01   3.59521E-01
 1.44500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.88953E-02   5.59376E-01   4.21729E-01   3.60009E-01
 1.45000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.89249E-02   5.60251E-01   4.20824E-01   3.60496E-01
 1.45500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.89543E-02   5.61123E-01   4.19923E-01   3.60983E-01
 1.46000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.89837E-02   5.61991E-01   4.19025E-01   3.61469E-01
 1.46500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.90129E-02   5.62856E-01   4.18131E-01   3.61954E-01
 1.47000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.90420E-02   5.63718E-01   4.17240E-01   3.62440E-01
 1.47500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.90710E-02   5.64577E-01   4.16352E-01   3.62924E-01
 1.48000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.90999E-02   5.65432E-01   4.15468E-01   3.63408E-01
 1.48500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.91287E-02   5.66284E-01   4.14587E-01   3.63892E-01
 1.49000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.91574E-02   5.67133E-01   4.13709E-01   3.64375E-01
 1.49500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.91859E-02   5.67979E-01   4.12835E-01   3.64857E-01
 1.50000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.92144E-02   5.68822E-01   4.11964E-01   3.65339E-01
 1.50500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.92428E-02   5.69662E-01   4.11096E-01   3.65821E-01
 1.51000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.92710E-02   5.70498E-01   4.10231E-01   3.66302E-01
 1.51500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.92992E-02   5.71332E-01   4.09369E-01   3.66782E-01
 1.52000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.93272E-02   5.72162E-01   4.08511E-01   3.67262E-01
 1.52500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.93552E-02   5.72989E-01   4.07656E-01   3.67741E-01
 1.53000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.93830E-02   5.73813E-01   4.06804E-01   3.68220E-01
 1.53500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.94108E-02   5.74634E-01   4.05955E-01   3.68699E-01
 1.54000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.94384E-02   5.75453E-01   4.05109E-01   3.69177E-01
 1.54500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.94659E-02   5.76268E-01   4.04266E-01   3.69654E-01
 1.55000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.94934E-02   5.77080E-01   4.03427E-01   3.70131E-01
 1.55500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.95207E-02   5.77889E-01   4.02590E-01   3.70607E-01
 1.56000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.95479E-02   5.78695E-01   4.01757E-01   3.71083E-01
 1.56500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.95751E-02   5.79499E-01   4.00926E-01   3.71558E-01
 1.57000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.96021E-02   5.80299E-01   4.00099E-01   3.72033E-01
 1.57500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.96290E-02   5.81097E-01   3.99274E-01   3.72507E-01
 1.58000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.96559E-02   5.81891E-01   3.98453E-01   3.72981E-01
 1.58500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.96826E-02   5.82683E-01   3.97634E-01   3.73454E-01
 1.59000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.97093E-02   5.83472E-01   3.96819E-01   3.73927E-01
 1.59500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.97358E-02   5.84258E-01   3.96006E-01   3.74399E-01
 1.60000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.97623E-02   5.85042E-01   3.95196E-01   3.74870E-01
 1.60500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.97887E-02   5.85822E-01   3.94389E-01   3.75342E-01
 1.61000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.98149E-02   5.86600E-01   3.93585E-01   3.75812E-01
 1.61500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   1.98411E-02   5.87375E-01   3.92784E-01   3.76282E-01
